subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,45,2010–2015,2015–2020,2010–2015 → 2015–2020,0.663858,0.336142,"localization, sensor, fingerprint, biometric, location, measurement, network, wireless, algorithm, aroma, detection, indoor, saratoga, target, accuracy, beacon, calibration, dmc, dori, fault, gsm, iris, mauritius, minutia, node, phone, satellite, underground, wapm, wlan, wusns","localization, sensor, indoor, measurement, network, accuracy, adversarial, algorithm, beacon, datum, location, detection, node, robustness, building, calibration, fault, fingerprint, robust, target, wireless"
cs,45,2015–2020,2020–2025,2015–2020 → 2020–2025,0.424141,0.575859,"localization, sensor, indoor, measurement, network, accuracy, adversarial, algorithm, beacon, datum, location, detection, node, robustness, building, calibration, fault, fingerprint, robust, target, wireless","accuracy, adversarial, datum, localization, robust, robustness, sensor, detection, fault, indoor, calibration, measurement, network"
cs,46,2000–2005,2005–2010,2000–2005 → 2005–2010,0.093091,0.906909,"tango, esrf, hair, corba, genrator, mammogrid_project, morphology, mri, opc, photorealistic, reflectance, xample, administration, allele, brain, calorimeter, device, diagnosabilitie, eeg, face, fbt, fouri_bessel, fur, hla, human, image, interface, makeover, mammogram, philosophy, visualization","image, prostate, trus, brachytherapy, eit, face, mri, notebook, reflectance, telemedicine, treatment, allele, apex, bangladesh, cargo, catheter, crush, database, eeg, electronic, facial, fasy, fbt, feret, fouri_bessel, freiburg, fuzzy, gland, hair, hla, hypertonic, juvenile, laboratory, mammogrid_project, medicine, pentagon, perfusion, pulmonary, pulmonary_embolism, radioactive, recognition, spectrometry, stone, tango, ventilation"
cs,46,2005–2010,2010–2015,2005–2010 → 2010–2015,0.109804,0.890196,"image, prostate, trus, brachytherapy, eit, face, mri, notebook, reflectance, telemedicine, treatment, allele, apex, bangladesh, cargo, catheter, crush, database, eeg, electronic, facial, fasy, fbt, feret, fouri_bessel, freiburg, fuzzy, gland, hair, hla, hypertonic, juvenile, laboratory, mammogrid_project, medicine, pentagon, perfusion, pulmonary, pulmonary_embolism, radioactive, recognition, spectrometry, stone, tango, ventilation","patient, disease, facial, cancer, face, health, brunei, crush, dengue, detection, diagnosis, dose, image, prostate, warfarin, aosi, biopsy, cargo, classification, clinical, communicable_disease, datum, fasy, fuzzy, hormone, loading, mri, nlm, radiomic, segmentation, telemedicine, therapeutic, thyroid, treatment, trus"
cs,46,2010–2015,2015–2020,2010–2015 → 2015–2020,0.48973,0.51027,"patient, disease, facial, cancer, face, health, brunei, crush, dengue, detection, diagnosis, dose, image, prostate, warfarin, aosi, biopsy, cargo, classification, clinical, communicable_disease, datum, fasy, fuzzy, hormone, loading, mri, nlm, radiomic, segmentation, telemedicine, therapeutic, thyroid, treatment, trus","datum, disease, patient, diagnosis, face, image, medical, cancer, clinical, segmentation, detection, lesion, mri, deep_learning, dengue, facial, health, radiomic"
cs,46,2015–2020,2020–2025,2015–2020 → 2020–2025,0.595826,0.404174,"datum, disease, patient, diagnosis, face, image, medical, cancer, clinical, segmentation, detection, lesion, mri, deep_learning, dengue, facial, health, radiomic","clinical, datum, deep_learning, diagnosis, disease, image, medical, patient, dataset, segmentation, covid, detection, lesion, tumor"
cs,47,2000–2005,2005–2010,2000–2005 → 2005–2010,0.183011,0.816989,"controller, inverted_pendulum, lqg, actuator, deploiement, drive, entorhinal, fuzzy, genetic, hippocampal, les, motor, neocortical, neural, neuro_fuzzy, relational, torque_ripple, algorithm, argonne, communications, compensator, control, des, evacuation, failure, hydraulic, mcao, pour, safe, ver","control, agile, controller, degree_freedom, des, drip, eye, haptic, inverted_pendulum, les, middleware, motion, networked, orthoglide, pour, rotational, tube, vesicle, wrist, brane, canisme, closed_loop, communications, deploiement, dynamic, etherware, evacuation, flottante, helicopter, lqg, motor, observer, operation, qui, rotary, skorokhod, sont, sur, university_illinois, ver"
cs,47,2005–2010,2010–2015,2005–2010 → 2010–2015,0.357221,0.642779,"control, agile, controller, degree_freedom, des, drip, eye, haptic, inverted_pendulum, les, middleware, motion, networked, orthoglide, pour, rotational, tube, vesicle, wrist, brane, canisme, closed_loop, communications, deploiement, dynamic, etherware, evacuation, flottante, helicopter, lqg, motor, observer, operation, qui, rotary, skorokhod, sont, sur, university_illinois, ver","control, dynamic, actuator, cstr, drip, dtc, force, formation, middleware, networked, observer, robot, safety, skorokhod, soft, stator_flux, terrain, autonomous, biometric, body, closed_loop, controller, efsmt, file, hcci, nous, pola, pqks, propri, soit, synthesis, tabuada, template, tube, ugv, velocity, vesicle, whilef"
cs,47,2010–2015,2015–2020,2010–2015 → 2015–2020,0.578698,0.421302,"control, dynamic, actuator, cstr, drip, dtc, force, formation, middleware, networked, observer, robot, safety, skorokhod, soft, stator_flux, terrain, autonomous, biometric, body, closed_loop, controller, efsmt, file, hcci, nous, pola, pqks, propri, soit, synthesis, tabuada, template, tube, ugv, velocity, vesicle, whilef","control, controller, dynamic, robot, actuator, force, formation, safety, trajectory, disturbance, recognizer, soft, terrain, vehicle, flight, hcci, humanoid_robot, lqt, predator, stability, torque, uavs"
cs,47,2015–2020,2020–2025,2015–2020 → 2020–2025,0.797185,0.202815,"control, controller, dynamic, robot, actuator, force, formation, safety, trajectory, disturbance, recognizer, soft, terrain, vehicle, flight, hcci, humanoid_robot, lqt, predator, stability, torque, uavs","control, controller, dynamic, robot, safety, force, safe, mpc, prompt, trajectory, flight, nonlinear, soft, stability, actuator, disturbance, llm, policy"
cs,48,2000–2005,2005–2010,2000–2005 → 2005–2010,0.514932,0.485068,"encryption, key, security, attack, scheme, cryptosystem, secret, secret_sharing, algorithm, cao, event, mpeg_mpeg, oracle, protocol, signature, symbol, asgs, authentication, host, password, policy, quantum, random","attack, key, scheme, security, authentication, protocol, encryption, secure, network, cryptosystem, signature, cryptography, firewall, gossicrypt, password, quantum, rfid, secrecy, secret_sharing, sip, smart_card, tunneling"
cs,48,2005–2010,2010–2015,2005–2010 → 2010–2015,0.723328,0.276672,"attack, key, scheme, security, authentication, protocol, encryption, secure, network, cryptosystem, signature, cryptography, firewall, gossicrypt, password, quantum, rfid, secrecy, secret_sharing, sip, smart_card, tunneling","attack, authentication, key, network, protocol, scheme, secure, security, password, cryptography, event, nlhb, qkd, quantum, rfid, secret, sip, smart_card"
cs,48,2010–2015,2015–2020,2010–2015 → 2015–2020,0.726297,0.273703,"attack, authentication, key, network, protocol, scheme, secure, security, password, cryptography, event, nlhb, qkd, quantum, rfid, secret, sip, smart_card","attack, authentication, network, security, password, event, key, scheme, cyber, defense, secure, vulnerability, attacker, detection, protocol, adversary"
cs,48,2015–2020,2020–2025,2015–2020 → 2020–2025,0.534516,0.465484,"attack, authentication, network, security, password, event, key, scheme, cyber, defense, secure, vulnerability, attacker, detection, protocol, adversary","attack, defense, detection, security, vulnerability, adversarial, attacker, adversarial_attack, password, threat, authentication, event, llm, adversary, malicious, network, prompt"
cs,49,2000–2005,2005–2010,2000–2005 → 2005–2010,0.471749,0.528251,"resource, grid, service, nimrod, cache, computing, datum, job, management, scheduling, exchequer, scheduler, tsia, unix, architecture, associativity, beamline, cluster, cup, device, manager, multicomputer, network, peer_peer, reconfigurable, share, storage, worldgrid","datum, grid, resource, computing, job, scheduling, energy, multiprocessor, scheduler, cluster, deadline, network, cloud, design, device, diana, power, processor, real, reconfigurable, reservation, service, storage, virtualization"
cs,49,2005–2010,2010–2015,2005–2010 → 2010–2015,0.511571,0.488429,"datum, grid, resource, computing, job, scheduling, energy, multiprocessor, scheduler, cluster, deadline, network, cloud, design, device, diana, power, processor, real, reconfigurable, reservation, service, storage, virtualization","cloud, datum, energy, resource, scheduling, network, job, algorithm, grid, cache, cost, power, service, storage, cloud_computing, computing, deadline, multiprocessor, real"
cs,49,2010–2015,2015–2020,2010–2015 → 2015–2020,0.807172,0.192828,"cloud, datum, energy, resource, scheduling, network, job, algorithm, grid, cache, cost, power, service, storage, cloud_computing, computing, deadline, multiprocessor, real","cloud, datum, energy, network, resource, algorithm, cache, device, scheduling, computing, edge, hardware, latency, power, service, job, memory"
cs,49,2015–2020,2020–2025,2015–2020 → 2020–2025,0.734875,0.265125,"cloud, datum, energy, network, resource, algorithm, cache, device, scheduling, computing, edge, hardware, latency, power, service, job, memory","cloud, datum, device, edge, energy, hardware, latency, network, resource, computing, accelerator, llm, memory"
